Date,FG-Code,LST,Monat.Jahr,Fachrichtung,postal,online,Gesamt,Year,Bundesland_pretty
2023-05,26.0,ÖGK-V,Mai.23,FA für Strahlentherapie - Radioonkologie,,,0.0,2023,Vorarlberg
2023-05,29.0,ÖGK-V,Mai.23,FA für Immunologie,,,0.0,2023,Vorarlberg
2023-05,32.0,ÖGK-V,Mai.23,FA für Kinder- und Jugendpsychiatrie,,,0.0,2023,Vorarlberg
2023-05,34.0,ÖGK-V,Mai.23,FA für medizinische Biologie,,,0.0,2023,Vorarlberg
2023-05,50.0,ÖGK-V,Mai.23,FA für medizinische und chemische Labordiagnostik,,,0.0,2023,Vorarlberg
2023-05,53.0,ÖGK-V,Mai.23,FA für Pathologie und Histologie,,,0.0,2023,Vorarlberg
2023-05,55.0,ÖGK-V,Mai.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,0.0,2023,Vorarlberg
2023-05,,ÖGK-V,Mai.23,Gesamt,9285.0,3401.0,12686.0,2023,Vorarlberg
2023-06,5.0,ÖGK-V,Jun.23,FA für Haut- und Geschlechtskrankheiten,768.0,337.0,1105.0,2023,Vorarlberg
2023-06,6.0,ÖGK-V,Jun.23,FA für Frauenheilkunde und Geburtshilfe,1953.0,669.0,2622.0,2023,Vorarlberg
2023-06,7.0,ÖGK-V,Jun.23,FA für Innere Medizin,1015.0,312.0,1327.0,2023,Vorarlberg
2023-06,8.0,ÖGK-V,Jun.23,FA für Kinder- und Jugendheilkunde,695.0,524.0,1219.0,2023,Vorarlberg
2023-06,9.0,ÖGK-V,Jun.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",91.0,52.0,143.0,2023,Vorarlberg
2023-06,10.0,ÖGK-V,Jun.23,FA für Lungenkrankheiten,140.0,49.0,189.0,2023,Vorarlberg
2023-06,11.0,ÖGK-V,Jun.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,2.0,1.0,3.0,2023,Vorarlberg
2023-06,12.0,ÖGK-V,Jun.23,FA für Orthopädie und orthopädische Chirurgie,711.0,140.0,851.0,2023,Vorarlberg
2023-06,13.0,ÖGK-V,Jun.23,FA für Physikalische Medizin,57.0,26.0,83.0,2023,Vorarlberg
2023-06,14.0,ÖGK-V,Jun.23,FA für Radiologie,20.0,36.0,56.0,2023,Vorarlberg
2023-06,15.0,ÖGK-V,Jun.23,FA für Unfallchirurgie,79.0,31.0,110.0,2023,Vorarlberg
2023-06,16.0,ÖGK-V,Jun.23,FA für Urologie,407.0,89.0,496.0,2023,Vorarlberg
2023-06,18.0,ÖGK-V,Jun.23,FA für Neurochirurgie,25.0,4.0,29.0,2023,Vorarlberg
2023-06,19.0,ÖGK-V,Jun.23,FA für Neurologie,353.0,51.0,404.0,2023,Vorarlberg
2023-06,20.0,ÖGK-V,Jun.23,FA für Psychiatrie,504.0,132.0,636.0,2023,Vorarlberg
2023-06,21.0,ÖGK-V,Jun.23,FA für Plastische Chirurgie,49.0,13.0,62.0,2023,Vorarlberg
2023-06,22.0,ÖGK-V,Jun.23,FA für Kinderchirurgie,,,0.0,2023,Vorarlberg
2023-06,23.0,ÖGK-V,Jun.23,"FA für Mund., Kiefer- und Gesichtschirurgie",,1.0,1.0,2023,Vorarlberg
2023-06,24.0,ÖGK-V,Jun.23,FA für Nuklearmedizin,42.0,12.0,54.0,2023,Vorarlberg
2023-06,26.0,ÖGK-V,Jun.23,FA für Strahlentherapie - Radioonkologie,,,0.0,2023,Vorarlberg
2023-06,29.0,ÖGK-V,Jun.23,FA für Immunologie,,,0.0,2023,Vorarlberg
2023-06,32.0,ÖGK-V,Jun.23,FA für Kinder- und Jugendpsychiatrie,,,0.0,2023,Vorarlberg
2023-06,34.0,ÖGK-V,Jun.23,FA für medizinische Biologie,,,0.0,2023,Vorarlberg
2023-06,50.0,ÖGK-V,Jun.23,FA für medizinische und chemische Labordiagnostik,,,0.0,2023,Vorarlberg
2023-06,53.0,ÖGK-V,Jun.23,FA für Pathologie und Histologie,,,0.0,2023,Vorarlberg
2023-06,55.0,ÖGK-V,Jun.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,0.0,2023,Vorarlberg
2023-06,,ÖGK-V,Jun.23,Gesamt,9208.0,3205.0,12413.0,2023,Vorarlberg
2023-07,5.0,ÖGK-V,Jul.23,FA für Haut- und Geschlechtskrankheiten,944.0,365.0,1309.0,2023,Vorarlberg
2023-07,6.0,ÖGK-V,Jul.23,FA für Frauenheilkunde und Geburtshilfe,2056.0,701.0,2757.0,2023,Vorarlberg
2023-07,7.0,ÖGK-V,Jul.23,FA für Innere Medizin,1075.0,360.0,1435.0,2023,Vorarlberg
2023-07,8.0,ÖGK-V,Jul.23,FA für Kinder- und Jugendheilkunde,783.0,443.0,1226.0,2023,Vorarlberg
2023-07,9.0,ÖGK-V,Jul.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",125.0,46.0,171.0,2023,Vorarlberg
2023-07,10.0,ÖGK-V,Jul.23,FA für Lungenkrankheiten,189.0,25.0,214.0,2023,Vorarlberg
2023-07,11.0,ÖGK-V,Jul.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,5.0,,5.0,2023,Vorarlberg
2023-07,12.0,ÖGK-V,Jul.23,FA für Orthopädie und orthopädische Chirurgie,778.0,169.0,947.0,2023,Vorarlberg
2023-07,13.0,ÖGK-V,Jul.23,FA für Physikalische Medizin,37.0,12.0,49.0,2023,Vorarlberg
2023-07,14.0,ÖGK-V,Jul.23,FA für Radiologie,14.0,34.0,48.0,2023,Vorarlberg
2023-07,15.0,ÖGK-V,Jul.23,FA für Unfallchirurgie,101.0,39.0,140.0,2023,Vorarlberg
2023-07,16.0,ÖGK-V,Jul.23,FA für Urologie,449.0,104.0,553.0,2023,Vorarlberg
2023-07,18.0,ÖGK-V,Jul.23,FA für Neurochirurgie,20.0,11.0,31.0,2023,Vorarlberg
2023-07,19.0,ÖGK-V,Jul.23,FA für Neurologie,372.0,56.0,428.0,2023,Vorarlberg
2023-07,20.0,ÖGK-V,Jul.23,FA für Psychiatrie,624.0,141.0,765.0,2023,Vorarlberg
2023-07,21.0,ÖGK-V,Jul.23,FA für Plastische Chirurgie,44.0,13.0,57.0,2023,Vorarlberg
2023-07,22.0,ÖGK-V,Jul.23,FA für Kinderchirurgie,,1.0,1.0,2023,Vorarlberg
2023-07,23.0,ÖGK-V,Jul.23,"FA für Mund., Kiefer- und Gesichtschirurgie",1.0,,1.0,2023,Vorarlberg
2023-07,24.0,ÖGK-V,Jul.23,FA für Nuklearmedizin,31.0,26.0,57.0,2023,Vorarlberg
2023-07,26.0,ÖGK-V,Jul.23,FA für Strahlentherapie - Radioonkologie,,,0.0,2023,Vorarlberg
2023-07,29.0,ÖGK-V,Jul.23,FA für Immunologie,,,0.0,2023,Vorarlberg
2023-07,32.0,ÖGK-V,Jul.23,FA für Kinder- und Jugendpsychiatrie,1.0,,1.0,2023,Vorarlberg
2023-07,34.0,ÖGK-V,Jul.23,FA für medizinische Biologie,,,0.0,2023,Vorarlberg
2023-07,50.0,ÖGK-V,Jul.23,FA für medizinische und chemische Labordiagnostik,,,0.0,2023,Vorarlberg
2023-07,53.0,ÖGK-V,Jul.23,FA für Pathologie und Histologie,,,0.0,2023,Vorarlberg
2023-07,55.0,ÖGK-V,Jul.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,0.0,2023,Vorarlberg
2023-07,,ÖGK-V,Jul.23,Gesamt,10276.0,3308.0,13584.0,2023,Vorarlberg
2023-08,5.0,ÖGK-V,Aug.23,FA für Haut- und Geschlechtskrankheiten,941.0,270.0,1211.0,2023,Vorarlberg
2023-08,6.0,ÖGK-V,Aug.23,FA für Frauenheilkunde und Geburtshilfe,2552.0,555.0,3107.0,2023,Vorarlberg
2023-08,7.0,ÖGK-V,Aug.23,FA für Innere Medizin,1230.0,223.0,1453.0,2023,Vorarlberg
2023-08,8.0,ÖGK-V,Aug.23,FA für Kinder- und Jugendheilkunde,809.0,446.0,1255.0,2023,Vorarlberg
2023-08,9.0,ÖGK-V,Aug.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",102.0,55.0,157.0,2023,Vorarlberg
2023-08,10.0,ÖGK-V,Aug.23,FA für Lungenkrankheiten,209.0,16.0,225.0,2023,Vorarlberg
2023-08,11.0,ÖGK-V,Aug.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,3.0,,3.0,2023,Vorarlberg
2023-08,12.0,ÖGK-V,Aug.23,FA für Orthopädie und orthopädische Chirurgie,734.0,155.0,889.0,2023,Vorarlberg
2023-08,13.0,ÖGK-V,Aug.23,FA für Physikalische Medizin,88.0,12.0,100.0,2023,Vorarlberg
2023-08,14.0,ÖGK-V,Aug.23,FA für Radiologie,12.0,37.0,49.0,2023,Vorarlberg
2023-08,15.0,ÖGK-V,Aug.23,FA für Unfallchirurgie,117.0,35.0,152.0,2023,Vorarlberg
2023-08,16.0,ÖGK-V,Aug.23,FA für Urologie,604.0,107.0,711.0,2023,Vorarlberg
2023-08,18.0,ÖGK-V,Aug.23,FA für Neurochirurgie,30.0,2.0,32.0,2023,Vorarlberg
2023-08,19.0,ÖGK-V,Aug.23,FA für Neurologie,537.0,67.0,604.0,2023,Vorarlberg
2023-08,20.0,ÖGK-V,Aug.23,FA für Psychiatrie,800.0,105.0,905.0,2023,Vorarlberg
2023-08,21.0,ÖGK-V,Aug.23,FA für Plastische Chirurgie,37.0,11.0,48.0,2023,Vorarlberg
2023-08,22.0,ÖGK-V,Aug.23,FA für Kinderchirurgie,,,0.0,2023,Vorarlberg
2023-08,23.0,ÖGK-V,Aug.23,"FA für Mund., Kiefer- und Gesichtschirurgie",,,0.0,2023,Vorarlberg
2023-08,24.0,ÖGK-V,Aug.23,FA für Nuklearmedizin,66.0,18.0,84.0,2023,Vorarlberg
2023-08,26.0,ÖGK-V,Aug.23,FA für Strahlentherapie - Radioonkologie,,,0.0,2023,Vorarlberg
2023-08,29.0,ÖGK-V,Aug.23,FA für Immunologie,,,0.0,2023,Vorarlberg
2023-08,32.0,ÖGK-V,Aug.23,FA für Kinder- und Jugendpsychiatrie,,,0.0,2023,Vorarlberg
2023-08,34.0,ÖGK-V,Aug.23,FA für medizinische Biologie,,,0.0,2023,Vorarlberg
2023-08,50.0,ÖGK-V,Aug.23,FA für medizinische und chemische Labordiagnostik,,1.0,1.0,2023,Vorarlberg
2023-08,53.0,ÖGK-V,Aug.23,FA für Pathologie und Histologie,,,0.0,2023,Vorarlberg
2023-08,55.0,ÖGK-V,Aug.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,0.0,2023,Vorarlberg
2023-08,,ÖGK-V,Aug.23,Gesamt,11964.0,2772.0,14736.0,2023,Vorarlberg
2023-09,5.0,ÖGK-V,Sep.23,FA für Haut- und Geschlechtskrankheiten,957.0,331.0,1288.0,2023,Vorarlberg
2023-09,6.0,ÖGK-V,Sep.23,FA für Frauenheilkunde und Geburtshilfe,2475.0,600.0,3075.0,2023,Vorarlberg
2023-09,7.0,ÖGK-V,Sep.23,FA für Innere Medizin,1192.0,229.0,1421.0,2023,Vorarlberg
2023-09,8.0,ÖGK-V,Sep.23,FA für Kinder- und Jugendheilkunde,715.0,483.0,1198.0,2023,Vorarlberg
2023-09,9.0,ÖGK-V,Sep.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",125.0,43.0,168.0,2023,Vorarlberg
2023-09,10.0,ÖGK-V,Sep.23,FA für Lungenkrankheiten,153.0,21.0,174.0,2023,Vorarlberg
2023-09,11.0,ÖGK-V,Sep.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,2.0,1.0,3.0,2023,Vorarlberg
2023-09,12.0,ÖGK-V,Sep.23,FA für Orthopädie und orthopädische Chirurgie,796.0,174.0,970.0,2023,Vorarlberg
2023-09,13.0,ÖGK-V,Sep.23,FA für Physikalische Medizin,36.0,9.0,45.0,2023,Vorarlberg
2023-09,14.0,ÖGK-V,Sep.23,FA für Radiologie,19.0,31.0,50.0,2023,Vorarlberg
2023-09,15.0,ÖGK-V,Sep.23,FA für Unfallchirurgie,96.0,38.0,134.0,2023,Vorarlberg
2023-09,16.0,ÖGK-V,Sep.23,FA für Urologie,419.0,83.0,502.0,2023,Vorarlberg
2023-09,18.0,ÖGK-V,Sep.23,FA für Neurochirurgie,25.0,4.0,29.0,2023,Vorarlberg
2023-09,19.0,ÖGK-V,Sep.23,FA für Neurologie,295.0,73.0,368.0,2023,Vorarlberg
2023-09,20.0,ÖGK-V,Sep.23,FA für Psychiatrie,561.0,105.0,666.0,2023,Vorarlberg
2023-09,21.0,ÖGK-V,Sep.23,FA für Plastische Chirurgie,65.0,16.0,81.0,2023,Vorarlberg
2023-09,22.0,ÖGK-V,Sep.23,FA für Kinderchirurgie,,,0.0,2023,Vorarlberg
2023-09,23.0,ÖGK-V,Sep.23,"FA für Mund., Kiefer- und Gesichtschirurgie",,1.0,1.0,2023,Vorarlberg
2023-09,24.0,ÖGK-V,Sep.23,FA für Nuklearmedizin,29.0,14.0,43.0,2023,Vorarlberg
2023-09,26.0,ÖGK-V,Sep.23,FA für Strahlentherapie - Radioonkologie,,,0.0,2023,Vorarlberg
2023-09,29.0,ÖGK-V,Sep.23,FA für Immunologie,,,0.0,2023,Vorarlberg
2023-09,32.0,ÖGK-V,Sep.23,FA für Kinder- und Jugendpsychiatrie,,2.0,2.0,2023,Vorarlberg
2023-09,34.0,ÖGK-V,Sep.23,FA für medizinische Biologie,,,0.0,2023,Vorarlberg
2023-09,50.0,ÖGK-V,Sep.23,FA für medizinische und chemische Labordiagnostik,,,0.0,2023,Vorarlberg
2023-09,53.0,ÖGK-V,Sep.23,FA für Pathologie und Histologie,1.0,,1.0,2023,Vorarlberg
2023-09,55.0,ÖGK-V,Sep.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,0.0,2023,Vorarlberg
2023-09,,ÖGK-V,Sep.23,Gesamt,10075.0,2982.0,13057.0,2023,Vorarlberg
2023-10,5.0,ÖGK-V,Okt.23,FA für Haut- und Geschlechtskrankheiten,1342.0,459.0,1801.0,2023,Vorarlberg
2023-10,6.0,ÖGK-V,Okt.23,FA für Frauenheilkunde und Geburtshilfe,2394.0,812.0,3206.0,2023,Vorarlberg
2023-10,7.0,ÖGK-V,Okt.23,FA für Innere Medizin,1718.0,344.0,2062.0,2023,Vorarlberg
2023-10,8.0,ÖGK-V,Okt.23,FA für Kinder- und Jugendheilkunde,1134.0,629.0,1763.0,2023,Vorarlberg
2023-10,9.0,ÖGK-V,Okt.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",201.0,51.0,252.0,2023,Vorarlberg
2023-10,10.0,ÖGK-V,Okt.23,FA für Lungenkrankheiten,141.0,40.0,181.0,2023,Vorarlberg
2023-10,11.0,ÖGK-V,Okt.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,2.0,,2.0,2023,Vorarlberg
2023-10,12.0,ÖGK-V,Okt.23,FA für Orthopädie und orthopädische Chirurgie,1085.0,198.0,1283.0,2023,Vorarlberg
2023-10,13.0,ÖGK-V,Okt.23,FA für Physikalische Medizin,65.0,24.0,89.0,2023,Vorarlberg
2023-10,14.0,ÖGK-V,Okt.23,FA für Radiologie,15.0,35.0,50.0,2023,Vorarlberg
2023-10,15.0,ÖGK-V,Okt.23,FA für Unfallchirurgie,161.0,43.0,204.0,2023,Vorarlberg
2023-10,16.0,ÖGK-V,Okt.23,FA für Urologie,755.0,141.0,896.0,2023,Vorarlberg
2023-10,18.0,ÖGK-V,Okt.23,FA für Neurochirurgie,28.0,10.0,38.0,2023,Vorarlberg
2023-10,19.0,ÖGK-V,Okt.23,FA für Neurologie,571.0,77.0,648.0,2023,Vorarlberg
2023-10,20.0,ÖGK-V,Okt.23,FA für Psychiatrie,861.0,152.0,1013.0,2023,Vorarlberg
2023-10,21.0,ÖGK-V,Okt.23,FA für Plastische Chirurgie,61.0,20.0,81.0,2023,Vorarlberg
2023-10,22.0,ÖGK-V,Okt.23,FA für Kinderchirurgie,1.0,,1.0,2023,Vorarlberg
2023-10,23.0,ÖGK-V,Okt.23,"FA für Mund., Kiefer- und Gesichtschirurgie",,,0.0,2023,Vorarlberg
2023-10,24.0,ÖGK-V,Okt.23,FA für Nuklearmedizin,49.0,33.0,82.0,2023,Vorarlberg
2023-10,26.0,ÖGK-V,Okt.23,FA für Strahlentherapie - Radioonkologie,,,0.0,2023,Vorarlberg
2023-10,29.0,ÖGK-V,Okt.23,FA für Immunologie,,,0.0,2023,Vorarlberg
2023-10,32.0,ÖGK-V,Okt.23,FA für Kinder- und Jugendpsychiatrie,,,0.0,2023,Vorarlberg
2023-10,34.0,ÖGK-V,Okt.23,FA für medizinische Biologie,,,0.0,2023,Vorarlberg
2023-10,50.0,ÖGK-V,Okt.23,FA für medizinische und chemische Labordiagnostik,1.0,,1.0,2023,Vorarlberg
2023-10,53.0,ÖGK-V,Okt.23,FA für Pathologie und Histologie,,,0.0,2023,Vorarlberg
2023-10,55.0,ÖGK-V,Okt.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,0.0,2023,Vorarlberg
2023-10,,ÖGK-V,Okt.23,Gesamt,14147.0,3917.0,18064.0,2023,Vorarlberg
2023-11,5.0,ÖGK-V,Nov.23,FA für Haut- und Geschlechtskrankheiten,832.0,438.0,1270.0,2023,Vorarlberg
2023-11,6.0,ÖGK-V,Nov.23,FA für Frauenheilkunde und Geburtshilfe,1756.0,825.0,2581.0,2023,Vorarlberg
2023-11,7.0,ÖGK-V,Nov.23,FA für Innere Medizin,1115.0,333.0,1448.0,2023,Vorarlberg
2023-11,8.0,ÖGK-V,Nov.23,FA für Kinder- und Jugendheilkunde,554.0,683.0,1237.0,2023,Vorarlberg
2023-11,9.0,ÖGK-V,Nov.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",82.0,47.0,129.0,2023,Vorarlberg
2023-11,10.0,ÖGK-V,Nov.23,FA für Lungenkrankheiten,134.0,34.0,168.0,2023,Vorarlberg
2023-11,11.0,ÖGK-V,Nov.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,,,0.0,2023,Vorarlberg
2023-11,12.0,ÖGK-V,Nov.23,FA für Orthopädie und orthopädische Chirurgie,698.0,171.0,869.0,2023,Vorarlberg
2023-11,13.0,ÖGK-V,Nov.23,FA für Physikalische Medizin,32.0,24.0,56.0,2023,Vorarlberg
2023-11,14.0,ÖGK-V,Nov.23,FA für Radiologie,21.0,32.0,53.0,2023,Vorarlberg
2023-11,15.0,ÖGK-V,Nov.23,FA für Unfallchirurgie,88.0,49.0,137.0,2023,Vorarlberg
2023-11,16.0,ÖGK-V,Nov.23,FA für Urologie,365.0,122.0,487.0,2023,Vorarlberg
2023-11,18.0,ÖGK-V,Nov.23,FA für Neurochirurgie,25.0,4.0,29.0,2023,Vorarlberg
2023-11,19.0,ÖGK-V,Nov.23,FA für Neurologie,478.0,69.0,547.0,2023,Vorarlberg
2023-11,20.0,ÖGK-V,Nov.23,FA für Psychiatrie,754.0,116.0,870.0,2023,Vorarlberg
2023-11,21.0,ÖGK-V,Nov.23,FA für Plastische Chirurgie,29.0,19.0,48.0,2023,Vorarlberg
2023-11,22.0,ÖGK-V,Nov.23,FA für Kinderchirurgie,,,0.0,2023,Vorarlberg
2023-11,23.0,ÖGK-V,Nov.23,"FA für Mund., Kiefer- und Gesichtschirurgie",,,0.0,2023,Vorarlberg
2023-11,24.0,ÖGK-V,Nov.23,FA für Nuklearmedizin,38.0,23.0,61.0,2023,Vorarlberg
2023-11,26.0,ÖGK-V,Nov.23,FA für Strahlentherapie - Radioonkologie,,,0.0,2023,Vorarlberg
2023-11,29.0,ÖGK-V,Nov.23,FA für Immunologie,,,0.0,2023,Vorarlberg
2023-11,32.0,ÖGK-V,Nov.23,FA für Kinder- und Jugendpsychiatrie,,,0.0,2023,Vorarlberg
2023-11,34.0,ÖGK-V,Nov.23,FA für medizinische Biologie,,,0.0,2023,Vorarlberg
2023-11,50.0,ÖGK-V,Nov.23,FA für medizinische und chemische Labordiagnostik,,,0.0,2023,Vorarlberg
2023-11,53.0,ÖGK-V,Nov.23,FA für Pathologie und Histologie,,1.0,1.0,2023,Vorarlberg
2023-11,55.0,ÖGK-V,Nov.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,0.0,2023,Vorarlberg
2023-11,,ÖGK-V,Nov.23,Gesamt,9131.0,3841.0,12972.0,2023,Vorarlberg
2023-12,5.0,ÖGK-V,Dez.23,FA für Haut- und Geschlechtskrankheiten,642.0,453.0,1095.0,2023,Vorarlberg
2023-12,6.0,ÖGK-V,Dez.23,FA für Frauenheilkunde und Geburtshilfe,1414.0,806.0,2220.0,2023,Vorarlberg
2023-12,7.0,ÖGK-V,Dez.23,FA für Innere Medizin,818.0,370.0,1188.0,2023,Vorarlberg
2023-12,8.0,ÖGK-V,Dez.23,FA für Kinder- und Jugendheilkunde,464.0,665.0,1129.0,2023,Vorarlberg
2023-12,9.0,ÖGK-V,Dez.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",34.0,55.0,89.0,2023,Vorarlberg
2023-12,10.0,ÖGK-V,Dez.23,FA für Lungenkrankheiten,124.0,52.0,176.0,2023,Vorarlberg
2023-12,11.0,ÖGK-V,Dez.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,5.0,,5.0,2023,Vorarlberg
2023-12,12.0,ÖGK-V,Dez.23,FA für Orthopädie und orthopädische Chirurgie,427.0,164.0,591.0,2023,Vorarlberg
2023-12,13.0,ÖGK-V,Dez.23,FA für Physikalische Medizin,35.0,29.0,64.0,2023,Vorarlberg
2023-12,14.0,ÖGK-V,Dez.23,FA für Radiologie,10.0,39.0,49.0,2023,Vorarlberg
2023-12,15.0,ÖGK-V,Dez.23,FA für Unfallchirurgie,67.0,46.0,113.0,2023,Vorarlberg
2023-12,16.0,ÖGK-V,Dez.23,FA für Urologie,350.0,156.0,506.0,2023,Vorarlberg
2023-12,18.0,ÖGK-V,Dez.23,FA für Neurochirurgie,22.0,20.0,42.0,2023,Vorarlberg
2023-12,19.0,ÖGK-V,Dez.23,FA für Neurologie,557.0,56.0,613.0,2023,Vorarlberg
2023-12,20.0,ÖGK-V,Dez.23,FA für Psychiatrie,916.0,130.0,1046.0,2023,Vorarlberg
2023-12,21.0,ÖGK-V,Dez.23,FA für Plastische Chirurgie,46.0,20.0,66.0,2023,Vorarlberg
2023-12,22.0,ÖGK-V,Dez.23,FA für Kinderchirurgie,,,0.0,2023,Vorarlberg
2023-12,23.0,ÖGK-V,Dez.23,"FA für Mund., Kiefer- und Gesichtschirurgie",,1.0,1.0,2023,Vorarlberg
2023-12,24.0,ÖGK-V,Dez.23,FA für Nuklearmedizin,29.0,13.0,42.0,2023,Vorarlberg
2023-12,26.0,ÖGK-V,Dez.23,FA für Strahlentherapie - Radioonkologie,,,0.0,2023,Vorarlberg
2023-12,29.0,ÖGK-V,Dez.23,FA für Immunologie,,,0.0,2023,Vorarlberg
2023-12,32.0,ÖGK-V,Dez.23,FA für Kinder- und Jugendpsychiatrie,,,0.0,2023,Vorarlberg
2023-12,34.0,ÖGK-V,Dez.23,FA für medizinische Biologie,,,0.0,2023,Vorarlberg
2023-12,50.0,ÖGK-V,Dez.23,FA für medizinische und chemische Labordiagnostik,,,0.0,2023,Vorarlberg
2023-12,53.0,ÖGK-V,Dez.23,FA für Pathologie und Histologie,,,0.0,2023,Vorarlberg
2023-12,55.0,ÖGK-V,Dez.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,,,0.0,2023,Vorarlberg
2023-12,,ÖGK-V,Dez.23,Gesamt,7360.0,3968.0,11328.0,2023,Vorarlberg
2023-01,5.0,ÖGK-W,Jän.23,FA für Haut- und Geschlechtskrankheiten,2196.0,4603.0,6799.0,2023,Wien
2023-01,6.0,ÖGK-W,Jän.23,FA für Frauenheilkunde und Geburtshilfe,3669.0,6457.0,10126.0,2023,Wien
2023-01,7.0,ÖGK-W,Jän.23,FA für Innere Medizin,2336.0,3658.0,5994.0,2023,Wien
2023-01,8.0,ÖGK-W,Jän.23,FA für Kinder- und Jugendheilkunde,1309.0,9463.0,10772.0,2023,Wien
2023-01,9.0,ÖGK-W,Jän.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",718.0,1610.0,2328.0,2023,Wien
2023-01,10.0,ÖGK-W,Jän.23,FA für Lungenkrankheiten,250.0,837.0,1087.0,2023,Wien
2023-01,11.0,ÖGK-W,Jän.23,FA für Neurologie und Psychiatrie/ Psychiatrie und Neurologie,219.0,179.0,398.0,2023,Wien
2023-01,12.0,ÖGK-W,Jän.23,FA für Orthopädie und orthopädische Chirurgie,3181.0,3367.0,6548.0,2023,Wien
2023-01,13.0,ÖGK-W,Jän.23,FA für Physikalische Medizin,219.0,375.0,594.0,2023,Wien
2023-01,14.0,ÖGK-W,Jän.23,FA für Radiologie,115.0,224.0,339.0,2023,Wien
2023-01,15.0,ÖGK-W,Jän.23,FA für Unfallchirurgie,386.0,733.0,1119.0,2023,Wien
2023-01,16.0,ÖGK-W,Jän.23,FA für Urologie,634.0,840.0,1474.0,2023,Wien
2023-01,18.0,ÖGK-W,Jän.23,FA für Neurochirurgie,94.0,92.0,186.0,2023,Wien
2023-01,19.0,ÖGK-W,Jän.23,FA für Neurologie,885.0,892.0,1777.0,2023,Wien
2023-01,20.0,ÖGK-W,Jän.23,FA für Psychiatrie,2081.0,3403.0,5484.0,2023,Wien
2023-01,21.0,ÖGK-W,Jän.23,FA für Plastische Chirurgie,106.0,148.0,254.0,2023,Wien
2023-01,22.0,ÖGK-W,Jän.23,FA für Kinderchirurgie,23.0,107.0,130.0,2023,Wien
2023-01,23.0,ÖGK-W,Jän.23,"FA für Mund., Kiefer- und Gesichtschirurgie",33.0,42.0,75.0,2023,Wien
2023-01,24.0,ÖGK-W,Jän.23,FA für Nuklearmedizin,313.0,515.0,828.0,2023,Wien
2023-01,26.0,ÖGK-W,Jän.23,FA für Strahlentherapie - Radioonkologie,3.0,,3.0,2023,Wien
2023-01,29.0,ÖGK-W,Jän.23,FA für Immunologie -,1.0,4.0,5.0,2023,Wien
2023-01,32.0,ÖGK-W,Jän.23,FA für Kinder- und Jugendpsychiatrie,191.0,197.0,388.0,2023,Wien
2023-01,34.0,ÖGK-W,Jän.23,FA für medizinische Biologie,,,0.0,2023,Wien
2023-01,50.0,ÖGK-W,Jän.23,FA für medizinische und chemische Labordiagnostik,9.0,12.0,21.0,2023,Wien
2023-01,53.0,ÖGK-W,Jän.23,FA für Pathologie und Histologie,,2.0,2.0,2023,Wien
2023-01,55.0,ÖGK-W,Jän.23,FA für Hygiene und Mikrobiologie bzw. Labordiagnostik,1.0,7.0,8.0,2023,Wien
2023-01,,ÖGK-W,Jän.23,Gesamt,24002.0,46823.0,70825.0,2023,Wien
2023-02,5.0,ÖGK-W,Feb.23,FA für Haut- und Geschlechtskrankheiten,2329.0,4887.0,7216.0,2023,Wien
2023-02,6.0,ÖGK-W,Feb.23,FA für Frauenheilkunde und Geburtshilfe,3859.0,7027.0,10886.0,2023,Wien
2023-02,7.0,ÖGK-W,Feb.23,FA für Innere Medizin,2724.0,3745.0,6469.0,2023,Wien
2023-02,8.0,ÖGK-W,Feb.23,FA für Kinder- und Jugendheilkunde,1579.0,8935.0,10514.0,2023,Wien
2023-02,9.0,ÖGK-W,Feb.23,"FA für Hals-, Nasen- und Ohrenerkrankungen",748.0,1713.0,2461.0,2023,Wien
2023-02,10.0,ÖGK-W,Feb.23,FA für Lungenkrankheiten,218.0,666.0,884.0,2023,Wien
